danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.559,0.487,-9.349,0.0266,0.0327,0.0814,0.129,0.145,149.961,256133.0,4.0
0.515,0.594,-4.708,0.0262,0.00844,0.00658,0.0752,0.218,146.564,293133.0,4.0
0.415,0.534,-8.432,0.0305,0.00362,0.000433,0.118,0.142,138.996,274800.0,4.0
0.471,0.846,-3.632,0.0416,0.00209,0.0369,0.126,0.255,116.469,242600.0,4.0
0.328,0.826,-5.085,0.0362,0.000224,0.000944,0.0818,0.341,106.606,282093.0,4.0
0.5,0.612,-4.944,0.0332,0.0267,0.157,0.404,0.0668,124.992,238427.0,3.0
0.423,0.922,-2.6,0.0411,0.017,0.0,0.102,0.567,156.046,204853.0,4.0
0.434,0.764,-3.45,0.0299,0.0534,0.0,0.437,0.309,51.316,206413.0,4.0
0.426,0.9,-3.428,0.0479,0.00667,0.0,0.191,0.161,151.036,225400.0,4.0
0.483,0.903,-3.151,0.0451,0.000849,0.0,0.118,0.318,130.986,238733.0,4.0
0.645,0.938,-3.472,0.0451,0.163,0.0,0.23,0.884,106.01,208107.0,4.0
0.543,0.919,-4.831,0.0415,0.000449,0.0,0.243,0.498,125.023,195307.0,4.0
0.447,0.801,-5.237,0.0308,0.00131,1.16e-06,0.0803,0.42,95.46,261733.0,4.0
0.399,0.681,-6.457,0.031,0.507,1.23e-06,0.102,0.347,109.716,274293.0,4.0
0.672,0.623,-5.699,0.0297,0.241,0.0,0.0848,0.617,92.018,215173.0,4.0
0.342,0.451,-7.706,0.0305,0.381,0.0,0.0919,0.244,113.33,280000.0,4.0
0.446,0.834,-4.014,0.0341,0.0794,0.0,0.114,0.363,132.034,228827.0,4.0
0.414,0.578,-6.383,0.0287,0.0541,0.0,0.124,0.281,154.96,216147.0,3.0
0.476,0.895,-4.857,0.0299,0.0101,1.02e-06,0.127,0.632,108.087,248000.0,4.0
0.475,0.792,-3.226,0.0331,0.268,0.0,0.102,0.222,75.769,252800.0,4.0
0.522,0.964,-2.645,0.095,0.00109,0.000389,0.0387,0.51,170.944,218627.0,4.0
0.413,0.969,-2.599,0.119,2.87e-05,0.000753,0.371,0.374,164.999,200147.0,4.0
0.678,0.556,-7.423,0.0281,0.0904,0.0334,0.0866,0.405,85.158,303133.0,4.0
0.296,0.989,-4.945,0.111,0.00141,0.000167,0.0911,0.324,168.894,174760.0,4.0
0.398,0.547,-6.846,0.0261,0.414,0.00143,0.146,0.305,73.396,230880.0,4.0
0.441,0.815,-4.088,0.0276,0.000731,0.0,0.414,0.522,164.007,219320.0,4.0
0.485,0.911,-5.749,0.0355,8.67e-05,0.0,0.092,0.568,89.956,249067.0,4.0
0.518,0.797,-5.153,0.0309,0.000681,0.0,0.107,0.293,132.918,238173.0,4.0
0.616,0.91,-3.004,0.0386,0.0459,0.0,0.343,0.693,144.072,252040.0,4.0
0.446,0.764,-5.042,0.033,0.00135,0.0,0.099,0.543,172.094,223840.0,4.0
0.536,0.89,-5.222,0.0601,0.000354,0.00165,0.133,0.205,115.998,252653.0,4.0
0.426,0.274,-14.259,0.0341,0.0602,0.00185,0.0975,0.102,114.225,266507.0,4.0
0.457,0.743,-7.835,0.0567,0.000154,0.000431,0.107,0.379,139.659,326600.0,4.0
0.573,0.797,-4.162,0.0318,0.000141,0.000159,0.204,0.271,119.999,208800.0,4.0
0.486,0.783,-7.108,0.0422,0.000608,0.00928,0.148,0.36,134.277,278133.0,4.0
0.368,0.902,-5.524,0.0661,0.000201,0.0,0.14,0.228,112.64,264293.0,4.0
0.509,0.843,-3.318,0.0488,0.000671,0.000803,0.348,0.332,140.055,238400.0,3.0
0.468,0.851,-3.617,0.0398,0.000281,0.00483,0.0644,0.293,92.079,252360.0,4.0
0.458,0.829,-6.253,0.0357,5.64e-05,0.000143,0.21,0.451,155.759,316733.0,4.0
0.317,0.877,-6.027,0.0505,0.000112,1.5e-06,0.0757,0.258,146.325,294600.0,4.0
0.498,0.83,-5.157,0.0421,0.00461,0.0,0.139,0.453,89.342,231480.0,4.0
0.272,0.281,-7.634,0.0287,0.388,2.29e-05,0.158,0.141,89.914,240400.0,4.0
0.473,0.643,-4.67,0.0293,0.0134,0.0,0.16,0.0781,82.95,232800.0,4.0
0.592,0.932,-4.491,0.0885,0.000295,7.59e-05,0.138,0.698,93.675,175027.0,4.0
0.809,0.716,-6.725,0.0945,0.0255,0.00344,0.0493,0.689,99.724,292600.0,4.0
0.7,0.278,-12.723,0.135,0.883,0.542,0.191,0.511,144.888,191933.0,4.0
0.639,0.945,-2.654,0.0641,0.00711,4.96e-06,0.33,0.735,94.118,209173.0,4.0
0.548,0.428,-11.41,0.072,0.36,0.0,0.186,0.724,144.465,255200.0,4.0
0.574,0.704,-4.72,0.0319,0.00455,0.0,0.107,0.368,109.999,168667.0,4.0
0.537,0.736,-4.721,0.0284,0.000659,0.00281,0.15,0.227,113.933,257307.0,4.0
0.542,0.633,-6.746,0.0279,0.0772,0.192,0.133,0.548,95.022,141529.0,4.0
0.764,0.24,-11.229,0.104,0.861,0.00681,0.101,0.524,76.019,148563.0,4.0
0.356,0.872,-7.837,0.068,0.00417,0.00975,0.0997,0.607,166.3,193653.0,4.0
0.616,0.346,-10.438,0.0304,0.604,0.00232,0.0914,0.344,143.351,274493.0,4.0
0.576,0.312,-13.733,0.0296,0.692,3.12e-06,0.108,0.399,97.955,295480.0,4.0
0.426,0.499,-11.131,0.0706,0.519,9.27e-06,0.102,0.438,189.733,215173.0,3.0
0.549,0.741,-7.988,0.0352,0.00294,0.0104,0.044,0.647,165.941,307347.0,4.0
0.621,0.543,-8.51,0.0288,0.185,0.0868,0.115,0.365,122.995,312613.0,4.0
0.515,0.963,-2.931,0.17,0.00257,0.0227,0.14,0.377,108.336,230000.0,4.0
0.491,0.86,-3.116,0.0525,9.8e-05,0.329,0.0878,0.522,111.553,202707.0,4.0
0.414,0.887,-5.116,0.0769,0.00722,0.0131,0.689,0.514,121.752,217293.0,4.0
0.343,0.828,-3.621,0.0649,1.89e-05,0.305,0.0948,0.385,66.311,167933.0,4.0
0.479,0.936,-2.669,0.064,8.24e-05,0.00383,0.0786,0.319,126.649,238413.0,4.0
0.362,0.881,-3.222,0.0575,0.00473,0.00446,0.127,0.304,118.599,275560.0,4.0
0.443,0.538,-4.777,0.0342,0.0149,0.00878,0.097,0.366,105.122,236493.0,4.0
0.413,0.944,-3.811,0.107,0.00461,0.0165,0.117,0.304,100.569,215707.0,4.0
0.562,0.479,-7.233,0.0278,0.036,0.000126,0.0562,0.113,140.051,383507.0,3.0
0.512,0.381,-7.478,0.0258,0.784,0.0,0.109,0.114,82.626,215400.0,4.0
0.421,0.858,-4.535,0.0963,0.0134,0.0,0.067,0.491,173.255,206773.0,4.0
0.523,0.182,-14.639,0.03,0.934,0.00232,0.109,0.191,92.586,200440.0,4.0
0.544,0.63,-7.523,0.0335,0.034,0.573,0.0961,0.202,120.064,274933.0,4.0
0.496,0.675,-6.155,0.028,0.00468,1.16e-05,0.114,0.493,153.988,228627.0,4.0
0.487,0.876,-3.152,0.0946,0.011,0.0,0.401,0.725,164.997,214320.0,4.0
0.566,0.664,-5.303,0.0464,0.634,0.0,0.116,0.437,128.945,241688.0,4.0
0.661,0.517,-8.004,0.0269,0.267,0.000158,0.431,0.676,104.563,155707.0,4.0
0.713,0.258,-14.59,0.0384,0.877,0.00606,0.0967,0.56,98.805,176533.0,4.0
0.544,0.378,-8.607,0.0264,0.719,0.00035,0.105,0.149,91.078,216533.0,4.0
0.67,0.365,-10.158,0.0564,0.525,0.0,0.0575,0.45,119.344,147147.0,4.0
0.549,0.529,-12.291,0.108,0.76,0.0,0.206,0.464,82.755,184333.0,4.0
0.444,0.85,-3.888,0.0363,0.00197,2e-06,0.198,0.337,143.973,255667.0,4.0
0.362,0.835,-2.826,0.0439,0.0737,0.0,0.166,0.265,161.946,250533.0,4.0
0.481,0.779,-3.81,0.031,0.00853,0.0,0.0993,0.142,96.029,269693.0,4.0
0.43,0.703,-5.52,0.0342,0.0465,0.0,0.0809,0.328,149.873,240213.0,4.0
0.597,0.552,-9.422,0.0345,0.443,0.0,0.0801,0.486,151.986,279573.0,4.0
0.13,0.365,-8.393,0.0313,0.0931,0.0721,0.102,0.039,181.345,367160.0,4.0
0.781,0.674,-6.266,0.0743,0.00388,0.0568,0.0981,0.442,203.849,232680.0,4.0
0.438,0.964,-3.366,0.079,0.000756,0.0,0.149,0.744,143.888,186200.0,4.0
0.404,0.829,-5.164,0.0558,0.00161,0.0,0.374,0.359,165.026,216747.0,4.0
0.585,0.842,-5.883,0.0556,0.00242,0.00686,0.0866,0.428,118.211,237040.0,4.0
0.485,0.934,-4.593,0.123,0.00707,0.0242,0.355,0.292,177.885,210000.0,4.0
0.415,0.781,-6.947,0.0357,0.00401,0.0,0.126,0.261,142.966,215400.0,4.0
0.48,0.863,-4.914,0.0385,0.0181,0.0,0.111,0.491,91.972,243053.0,4.0
0.328,0.939,-1.654,0.0423,4.93e-05,0.0065,0.337,0.329,185.971,233987.0,4.0
0.413,0.445,-7.259,0.025,0.438,0.0,0.111,0.117,95.562,222200.0,4.0
0.319,0.781,-3.496,0.0329,0.0013,0.0,0.0944,0.238,149.002,253600.0,3.0
0.449,0.956,-4.011,0.0398,0.000347,0.0,0.325,0.321,97.011,226640.0,4.0
0.42,0.864,-3.344,0.034,0.0119,0.0,0.0989,0.387,151.954,229427.0,4.0
0.818,0.972,-6.032,0.0502,0.0521,4.7e-05,0.168,0.891,114.315,242373.0,4.0
0.624,0.41,-8.694,0.0353,0.259,0.0,0.171,0.678,130.105,190120.0,4.0
0.663,0.975,-7.161,0.0465,0.00667,0.736,0.0749,0.416,120.048,340333.0,4.0
0.585,0.914,-6.163,0.044,0.000155,0.681,0.324,0.485,126.011,377240.0,4.0
0.377,0.65,-10.277,0.0284,0.0116,0.827,0.346,0.0978,101.547,447427.0,4.0
0.568,0.95,-6.187,0.0639,5.12e-05,5.92e-06,0.0754,0.572,125.046,222987.0,4.0
0.269,0.853,-4.647,0.0854,0.000249,0.000246,0.118,0.179,141.581,299533.0,4.0
0.457,0.964,-2.963,0.0656,0.0001,0.00811,0.67,0.372,111.972,164987.0,4.0
0.681,0.829,-6.894,0.101,0.000511,1.09e-05,0.112,0.782,94.067,234000.0,4.0
0.553,0.754,-6.59,0.0338,0.000235,0.0195,0.144,0.193,150.216,270227.0,4.0
0.51,0.94,-5.358,0.0596,0.000119,0.2,0.257,0.471,150.076,198787.0,4.0
0.586,0.784,-6.435,0.0348,0.000194,1.67e-05,0.463,0.466,131.953,240253.0,4.0
0.582,0.765,-6.544,0.0376,0.00106,0.0506,0.344,0.528,128.164,200493.0,4.0
0.39,0.681,-6.4,0.151,0.00119,9.13e-05,0.0677,0.373,193.778,235707.0,3.0
0.402,0.969,-2.825,0.181,9.14e-05,0.0325,0.225,0.262,173.847,245227.0,4.0
0.49,0.938,-3.916,0.129,0.00234,2.17e-05,0.186,0.437,196.143,274160.0,4.0
0.612,0.972,-4.328,0.0919,0.000303,0.00277,0.0817,0.576,109.989,191867.0,4.0
0.557,0.761,-9.58,0.167,0.057,0.00109,0.567,0.666,156.442,209600.0,4.0
0.676,0.692,-13.093,0.052,0.668,0.00915,0.13,0.799,102.516,170160.0,4.0
0.869,0.648,-8.698,0.0633,0.121,2.17e-05,0.126,0.9,125.035,339320.0,4.0
0.883,0.785,-7.554,0.258,0.00215,0.0,0.209,0.749,96.21,282667.0,4.0
0.627,0.543,-8.249,0.0319,0.00208,0.462,0.135,0.434,143.232,308987.0,4.0
0.551,0.418,-6.403,0.0423,0.242,4.93e-06,0.12,0.417,149.969,249240.0,4.0
0.523,0.811,-5.386,0.0373,0.14,0.000321,0.122,0.112,139.995,255907.0,4.0
0.436,0.867,-4.62,0.21,0.211,4.69e-05,0.322,0.239,184.011,193347.0,4.0
0.442,0.812,-4.803,0.0525,0.00152,0.000856,0.0969,0.454,200.115,223827.0,4.0
0.583,0.525,-5.428,0.0572,0.356,0.0,0.28,0.37,117.991,185333.0,4.0
0.584,0.858,-4.026,0.0654,0.0078,0.000467,0.166,0.273,129.998,214053.0,4.0
0.372,0.539,-4.941,0.0324,0.605,0.000616,0.177,0.0825,129.808,334817.0,4.0
0.47,0.894,-2.621,0.0418,0.0322,5.4e-05,0.0903,0.311,126.03,307347.0,4.0
0.473,0.461,-6.474,0.333,0.149,0.0,0.0973,0.615,165.985,234213.0,4.0
0.808,0.726,-8.435,0.252,0.0208,0.276,0.129,0.616,96.12,221027.0,4.0
0.837,0.455,-15.326,0.0354,0.0296,0.589,0.0398,0.922,114.762,307293.0,4.0
0.695,0.817,-5.294,0.0659,0.0132,0.097,0.0601,0.874,105.014,209627.0,4.0
0.654,0.703,-6.911,0.0295,0.000501,0.0,0.113,0.555,112.474,217293.0,4.0
0.635,0.647,-7.055,0.0235,0.000256,0.00132,0.358,0.464,94.196,285107.0,4.0
0.578,0.921,-5.05,0.0368,4.81e-05,0.000116,0.0905,0.506,98.233,221133.0,4.0
0.473,0.874,-3.66,0.0409,6.14e-05,0.000606,0.111,0.444,121.475,226400.0,4.0
0.477,0.855,-4.612,0.03,0.0421,0.0843,0.126,0.462,85.806,237733.0,4.0
0.607,0.294,-11.836,0.0764,0.778,0.162,0.106,0.192,76.083,303973.0,4.0
0.698,0.633,-6.68,0.0406,0.0508,0.272,0.264,0.55,94.085,252267.0,4.0
0.75,0.735,-8.509,0.109,0.0237,0.124,0.129,0.518,92.902,271680.0,4.0
0.575,0.503,-9.988,0.116,0.0493,0.0,0.321,0.481,171.074,216693.0,4.0
0.545,0.495,-11.116,0.0369,0.667,1.01e-05,0.143,0.614,176.916,258400.0,4.0
0.475,0.898,-4.776,0.0442,0.00379,0.00108,0.082,0.351,100.127,199093.0,4.0
0.833,0.0756,-20.822,0.147,0.314,0.0,0.111,0.338,136.007,202693.0,4.0
0.551,0.293,-12.503,0.0272,0.486,0.000273,0.0864,0.322,106.798,150640.0,4.0
0.699,0.716,-7.497,0.0375,0.325,0.0836,0.111,0.377,100.982,291605.0,4.0
0.411,0.752,-7.711,0.0425,0.413,0.319,0.251,0.233,159.95,248960.0,4.0
0.691,0.49,-12.883,0.275,0.918,0.376,0.0751,0.0385,107.965,244506.0,4.0
0.525,0.371,-7.201,0.15,0.428,0.000196,0.108,0.318,101.913,190012.0,4.0
0.662,0.848,-6.334,0.0618,0.0257,0.0583,0.121,0.259,114.027,210283.0,4.0
0.734,0.462,-8.057,0.133,0.449,0.0,0.0882,0.462,99.991,199500.0,4.0
0.672,0.386,-9.715,0.264,0.389,0.0,0.0838,0.529,90.082,221333.0,4.0
0.676,0.624,-9.213,0.0345,0.434,0.0398,0.576,0.661,122.261,206733.0,4.0
0.675,0.394,-8.539,0.133,0.0611,0.0,0.214,0.405,104.987,238800.0,4.0
0.518,0.761,-7.025,0.0452,0.158,0.00765,0.0715,0.576,118.738,170800.0,4.0
0.61,0.419,-15.334,0.0423,0.221,0.00964,0.0506,0.848,175.255,266307.0,4.0
0.658,0.701,-10.254,0.0835,0.235,0.00601,0.244,0.382,110.053,198107.0,4.0
0.641,0.863,-5.284,0.0346,0.0379,0.000829,0.335,0.677,141.634,164760.0,4.0
0.61,0.698,-8.616,0.028,0.284,3.63e-05,0.34,0.467,102.004,220293.0,4.0
0.702,0.624,-9.927,0.0285,0.314,0.0152,0.0669,0.947,114.542,208227.0,4.0
0.62,0.936,-4.593,0.0308,0.0261,0.0,0.0679,0.763,97.527,175747.0,4.0
0.513,0.288,-16.054,0.0686,0.675,0.0226,0.0602,0.838,92.228,142720.0,4.0
0.746,0.404,-15.09,0.0995,0.662,0.000238,0.281,0.795,96.317,279453.0,4.0
0.638,0.867,-6.469,0.0331,0.144,0.000733,0.0846,0.805,115.692,243373.0,4.0
0.472,0.881,-5.252,0.0524,0.0876,0.0,0.0698,0.502,178.858,232747.0,4.0
0.581,0.833,-5.03,0.0799,0.172,7.48e-05,0.0581,0.952,80.575,288907.0,4.0
0.597,0.313,-10.791,0.0265,0.669,6.23e-06,0.0734,0.357,94.987,333120.0,4.0
0.702,0.779,-12.267,0.0412,0.0561,0.0905,0.303,0.949,98.7,351507.0,4.0
0.691,0.79,-10.263,0.0633,0.0418,6.93e-05,0.091,0.746,108.266,225853.0,4.0
0.65,0.736,-5.84,0.229,0.0528,0.0,0.235,0.613,159.173,226160.0,4.0
0.455,0.849,-5.461,0.0284,0.000493,1.52e-05,0.466,0.533,90.955,239240.0,4.0
0.612,0.166,-13.974,0.041,0.848,0.00139,0.125,0.356,124.433,173653.0,4.0
0.86,0.439,-12.264,0.0495,0.0204,0.0147,0.0465,0.725,99.144,228307.0,4.0
0.579,0.164,-16.947,0.0544,0.873,3.29e-06,0.217,0.311,108.443,191560.0,4.0
0.853,0.706,-7.598,0.0451,0.403,0.046,0.0751,0.778,121.991,189200.0,4.0
0.415,0.554,-10.839,0.0334,0.00541,0.00202,0.155,0.163,120.318,311292.0,4.0
0.257,0.803,-3.886,0.0411,0.137,0.0156,0.297,0.294,150.818,308667.0,4.0
0.455,0.922,-4.499,0.0401,4.42e-05,0.000663,0.067,0.748,169.819,224280.0,4.0
0.572,0.961,-3.089,0.0625,0.000734,0.021,0.207,0.818,76.998,186600.0,4.0
0.689,0.929,-2.76,0.0608,0.00933,0.0,0.548,0.609,130.899,239773.0,4.0
0.79,0.585,-6.058,0.0348,0.185,0.0,0.292,0.585,94.072,226000.0,4.0
0.717,0.7,-5.155,0.0624,0.153,0.000462,0.141,0.499,75.979,313133.0,4.0
0.533,0.903,-2.984,0.0797,0.000742,0.0777,0.0641,0.476,130.989,201627.0,4.0
0.756,0.829,-3.973,0.0682,0.003,3.46e-05,0.0578,0.504,120.163,245520.0,4.0
0.673,0.662,-7.384,0.0732,0.24,0.0289,0.126,0.522,96.948,329573.0,4.0
0.563,0.663,-7.8,0.0337,0.043,0.0,0.121,0.703,200.015,175880.0,4.0
0.761,0.67,-12.759,0.0438,0.21,0.000426,0.0685,0.91,120.752,215173.0,4.0
0.772,0.65,-5.202,0.0306,0.107,1.13e-06,0.0905,0.262,125.082,222200.0,4.0
0.644,0.479,-8.352,0.177,0.169,0.0,0.639,0.612,79.929,180680.0,4.0
0.568,0.844,-5.875,0.0505,0.000189,0.0,0.0607,0.766,116.046,207093.0,4.0
0.566,0.766,-5.036,0.0399,0.431,0.0,0.101,0.547,168.005,233467.0,4.0
0.502,0.154,-17.115,0.0363,0.979,0.458,0.5,0.208,139.882,243429.0,4.0
0.514,0.327,-13.588,0.0276,0.604,0.915,0.187,0.11,98.234,325714.0,4.0
0.544,0.325,-11.045,0.0823,0.945,8.93e-06,0.0592,0.638,94.101,143347.0,3.0
0.412,0.227,-12.845,0.042,0.834,0.00016,0.0942,0.269,149.173,342147.0,4.0
0.292,0.198,-14.947,0.0456,0.886,0.0101,0.759,0.307,81.268,267547.0,4.0
0.734,0.977,-4.756,0.0319,0.498,0.0,0.155,0.967,123.284,206413.0,4.0
0.549,0.68,-4.545,0.0375,0.0236,0.00459,0.113,0.339,169.96,344575.0,4.0
0.438,0.966,-2.002,0.0593,2.84e-05,0.000274,0.746,0.477,145.819,202840.0,4.0
0.539,0.93,-6.035,0.0624,0.0138,0.0,0.0673,0.584,127.454,218440.0,4.0
0.631,0.455,-8.541,0.151,0.653,6.48e-05,0.048,0.543,134.772,286413.0,4.0
0.866,0.73,-8.201,0.0767,0.137,0.0,0.0843,0.625,118.523,379267.0,4.0
0.729,0.989,-4.613,0.049,0.0102,4.45e-05,0.443,0.84,126.47,352906.0,4.0
0.545,0.762,-3.634,0.0301,0.0334,0.0,0.209,0.36,130.926,226147.0,4.0
0.657,0.456,-8.351,0.0961,0.705,8.84e-06,0.084,0.381,141.735,196466.0,4.0
0.751,0.596,-4.594,0.0301,0.0071,0.589,0.103,0.57,93.213,193600.0,4.0
0.719,0.665,-8.589,0.0331,0.15,0.00092,0.144,0.763,96.999,253493.0,4.0
0.551,0.628,-13.799,0.036,0.0336,0.000194,0.151,0.777,142.167,212893.0,4.0
0.862,0.663,-9.004,0.21,0.12,0.0,0.318,0.837,85.308,238267.0,4.0
0.727,0.729,-2.99,0.326,0.171,0.0,0.07,0.512,117.932,284733.0,4.0
0.325,0.991,-5.254,0.197,0.0146,0.000134,0.0928,0.147,140.228,167160.0,4.0
0.618,0.294,-13.03,0.0537,0.837,0.0,0.0706,0.63,108.527,147400.0,4.0
0.309,0.673,-5.524,0.0319,0.0236,0.000144,0.0635,0.0732,147.599,318773.0,4.0
0.371,0.268,-10.506,0.0281,0.748,0.0517,0.104,0.165,102.617,227093.0,3.0
0.565,0.546,-7.496,0.0314,0.189,0.0015,0.17,0.195,139.757,273427.0,4.0
0.495,0.525,-9.342,0.0301,0.396,0.00736,0.0961,0.249,154.466,256467.0,4.0
0.359,0.779,-7.52,0.0412,0.0057,0.837,0.379,0.582,86.951,236213.0,4.0
0.584,0.975,-6.534,0.0651,0.141,0.501,0.101,0.876,138.341,535333.0,4.0
0.578,0.926,-5.345,0.094,0.00836,0.000214,0.319,0.585,150.883,229520.0,4.0
0.536,0.73,-7.606,0.0427,0.0036,0.668,0.183,0.438,97.206,292547.0,4.0
0.575,0.597,-8.272,0.0296,0.064,0.0,0.2,0.55,117.566,223333.0,4.0
0.526,0.587,-8.733,0.039,0.24,0.243,0.886,0.364,93.986,264200.0,4.0
0.303,0.0141,-19.759,0.0418,0.948,0.0944,0.0792,0.157,171.439,258266.0,3.0
0.373,0.917,-4.411,0.0509,0.0052,0.0,0.152,0.388,179.844,258867.0,4.0
0.739,0.576,-12.024,0.0472,0.122,0.00206,0.0482,0.78,108.81,260427.0,4.0
0.53,0.601,-4.364,0.112,0.00882,0.0211,0.083,0.572,123.009,215293.0,4.0
0.731,0.563,-4.046,0.131,0.191,0.000423,0.296,0.452,184.004,240427.0,4.0
0.467,0.958,-4.808,0.0775,0.000479,0.199,0.299,0.701,145.92,180880.0,4.0
0.682,0.956,-5.597,0.0819,0.00088,0.0104,0.347,0.879,136.999,211115.0,4.0
0.318,0.924,-2.768,0.0551,0.00105,0.00183,0.342,0.285,184.101,201147.0,4.0
0.413,0.873,-4.151,0.0536,0.000264,0.00249,0.204,0.48,116.68,218933.0,3.0
0.523,0.881,-3.704,0.0432,0.00064,0.000175,0.11,0.183,122.056,222467.0,4.0
0.203,0.903,-3.828,0.0866,0.0351,0.0,0.113,0.136,158.397,214680.0,4.0
0.48,0.946,-2.746,0.0757,0.00288,4.19e-06,0.401,0.201,131.999,229013.0,4.0
0.517,0.914,-3.432,0.0512,0.0345,0.00187,0.111,0.2,121.993,220280.0,4.0
0.388,0.931,-3.412,0.0648,0.0058,8.36e-06,0.227,0.327,92.272,202667.0,4.0
0.426,0.906,-3.637,0.086,0.000857,0.0,0.135,0.329,140.075,220627.0,4.0
0.337,0.866,-4.826,0.0496,0.0385,0.117,0.127,0.347,140.082,240547.0,4.0
0.423,0.59,-5.03,0.0253,0.00345,0.00565,0.395,0.103,95.002,231427.0,3.0
0.323,0.943,-3.072,0.0859,0.0564,0.0,0.186,0.442,153.913,218213.0,4.0
0.392,0.94,-3.455,0.0587,0.00207,4.74e-05,0.368,0.233,134.026,202093.0,4.0
0.511,0.774,-6.395,0.0309,0.155,0.0117,0.144,0.305,136.039,240080.0,4.0
0.237,0.789,-3.972,0.0413,0.00548,0.0,0.107,0.34,172.056,253680.0,4.0
0.315,0.911,-4.136,0.056,4.28e-05,0.0,0.369,0.38,183.974,193880.0,3.0
0.424,0.952,-3.98,0.0711,5.19e-06,2.14e-05,0.366,0.226,100.01,230533.0,4.0
0.454,0.906,-3.29,0.0432,1.43e-05,0.0,0.143,0.477,135.946,214667.0,4.0
0.482,0.872,-4.038,0.0399,1.06e-05,1.37e-05,0.116,0.281,121.939,235827.0,4.0
0.484,0.884,-3.266,0.059,1.64e-05,0.0,0.0447,0.602,103.041,183440.0,4.0
0.491,0.851,-4.216,0.0349,0.000422,0.0,0.116,0.247,107.978,232467.0,4.0
0.36,0.914,-4.378,0.0669,5.89e-05,0.0,0.132,0.227,200.058,251520.0,3.0
0.43,0.883,-3.509,0.0439,2.99e-05,0.0,0.123,0.307,85.927,227600.0,4.0
0.461,0.962,-3.061,0.0617,3.18e-05,0.0,0.335,0.39,89.994,191960.0,4.0
0.524,0.857,-3.947,0.0381,0.000181,0.0,0.0618,0.221,120.005,222400.0,4.0
0.483,0.942,-2.873,0.0574,6.43e-05,0.0,0.0819,0.456,131.911,174440.0,4.0
0.412,0.718,-4.528,0.0354,4.81e-05,0.000345,0.0965,0.111,120.129,349867.0,4.0
0.488,0.979,-3.018,0.0509,9.76e-05,0.00015,0.133,0.425,98.948,247573.0,4.0
0.404,0.964,-2.975,0.0658,0.00101,9.07e-06,0.0766,0.491,80.97,227440.0,4.0
0.398,0.946,-3.17,0.055,0.00158,1.05e-05,0.303,0.328,153.946,236027.0,4.0
0.461,0.956,-3.94,0.0442,9.35e-05,0.115,0.0998,0.4,144.035,271800.0,4.0
0.448,0.972,-3.455,0.0583,0.000339,1.18e-05,0.238,0.54,98.032,224773.0,4.0
0.516,0.962,-2.5,0.0411,0.0023,0.00548,0.113,0.569,122.043,236227.0,4.0
0.424,0.85,-4.464,0.0351,5.16e-05,0.0244,0.414,0.134,130.009,266187.0,4.0
0.511,0.986,-3.242,0.0538,7.62e-05,0.0523,0.0951,0.296,105.003,263093.0,4.0
0.243,0.902,-3.44,0.0523,0.000329,0.00136,0.0784,0.175,86.826,255267.0,3.0
0.512,0.928,-3.693,0.0275,0.000103,0.174,0.168,0.491,102.014,261360.0,4.0
0.183,0.793,-4.01,0.0336,0.00197,0.00303,0.104,0.163,89.238,369720.0,4.0
0.507,0.878,-3.027,0.0328,0.0149,2.79e-05,0.227,0.431,94.473,211600.0,4.0
0.129,0.663,-6.233,0.0397,0.02,0.00161,0.329,0.365,172.358,212213.0,3.0
0.523,0.73,-5.682,0.0349,0.000569,1.04e-06,0.0981,0.731,86.096,201000.0,4.0
0.569,0.945,-5.673,0.0503,0.00936,0.0,0.121,0.483,100.04,190667.0,4.0
0.566,0.804,-8.556,0.0492,0.106,0.222,0.0919,0.456,140.063,238867.0,4.0
0.481,0.144,-17.861,0.0707,0.916,4.29e-06,0.111,0.321,119.174,189133.0,3.0
0.273,0.0835,-17.648,0.0372,0.928,5.95e-05,0.132,0.0729,117.701,228227.0,4.0
0.47,0.952,-3.641,0.134,0.000139,0.00283,0.386,0.398,170.058,220573.0,4.0
0.578,0.892,-7.952,0.0441,0.000139,0.0111,0.215,0.892,150.253,196613.0,4.0
0.69,0.786,-2.959,0.0692,0.229,0.0,0.0797,0.583,100.049,263173.0,4.0
0.277,0.949,-4.072,0.0919,0.00155,0.000112,0.765,0.232,164.102,264205.0,4.0
0.535,0.685,-12.949,0.0455,0.122,0.325,0.142,0.477,120.573,182024.0,4.0
0.309,0.254,-12.485,0.0291,0.981,0.0164,0.0908,0.204,168.745,188907.0,3.0
0.465,0.865,-9.573,0.098,0.018,0.00135,0.0769,0.677,117.528,237893.0,4.0
0.673,0.614,-5.426,0.103,0.0782,0.0,0.139,0.362,176.052,289747.0,4.0
0.611,0.583,-10.428,0.0408,0.611,0.0853,0.0688,0.53,129.432,350267.0,4.0
0.559,0.931,-3.926,0.0318,0.3,0.000348,0.42,0.855,98.552,264133.0,4.0
0.455,0.858,-5.659,0.0391,0.000616,0.000247,0.226,0.597,163.118,207467.0,4.0
0.415,0.514,-8.421,0.0402,0.334,7.95e-05,0.0981,0.403,119.269,163880.0,4.0
0.556,0.41,-8.842,0.0392,0.276,0.0262,0.108,0.0776,139.246,158587.0,3.0
